customer_id,customer_name,segment,region,state,city,first_order_date,last_order_date,total_orders,total_revenue,total_profit,customer_ltv,customer_type
JR-15670,Jim Radford,Consumer,East,Connecticut,Middletown,2015-12-24,2016-05-16,2,1156.658,-785.1645,1156.658,repeat
JR-15700,Jocasta Rupert,Consumer,South,Florida,Jacksonville,2017-10-23,2017-10-23,1,863.88,107.985,863.88,new
JR-16210,Justin Ritter,Corporate,East,Ohio,Springfield,2015-09-18,2017-11-27,5,2201.686,452.37300000000005,2201.686,repeat
JS-15595,Jill Stevenson,Corporate,West,California,Los Angeles,2014-03-03,2017-09-02,4,1417.654,-175.54899999999998,1417.654,repeat
JS-15685,Jim Sink,Corporate,West,California,Los Angeles,2016-06-14,2017-11-18,4,1131.0639999999999,-54.8692,1131.0639999999999,repeat
JS-15880,John Stevenson,Consumer,West,Washington,Seattle,2014-04-08,2016-07-14,5,3868.02,564.9798000000001,3868.02,repeat
JS-15940,Joni Sundaresam,Home Office,Central,Illinois,Park Ridge,2014-05-03,2016-09-23,5,469.169,-327.9336,469.169,repeat
JS-16030,Joy Smith,Consumer,Central,Texas,Houston,2014-02-27,2017-12-02,6,2516.494,-311.25749999999994,2516.494,repeat
JW-15220,Jane Waco,Corporate,West,Washington,Vancouver,2015-04-30,2017-11-18,6,7721.714,2173.7093999999997,7721.714,repeat
JW-15955,Joni Wasserman,Consumer,West,California,Oakland,2015-08-16,2017-12-25,7,1244.086,-29.575899999999987,1244.086,repeat
JW-16075,Julia West,Consumer,East,Pennsylvania,Philadelphia,2015-03-21,2016-09-25,4,1428.731,154.06369999999998,1428.731,repeat
KA-16525,Kelly Andreada,Consumer,West,California,Ontario,2014-03-11,2017-11-24,7,1519.506,234.9194,1519.506,repeat
KB-16240,Karen Bern,Corporate,West,California,Los Angeles,2014-03-31,2017-12-26,7,3152.6150000000002,763.9076,3152.6150000000002,repeat
KB-16315,Karl Braun,Consumer,Central,Minnesota,Minneapolis,2014-08-26,2017-03-09,9,1569.464,49.71929999999999,1569.464,repeat
KB-16405,Katrina Bavinger,Home Office,West,California,Apple Valley,2015-11-20,2017-09-04,3,908.821,274.297,908.821,repeat
KB-16585,Ken Black,Corporate,Central,Nebraska,Fremont,2014-04-04,2017-05-14,12,2744.742,579.3551,2744.742,repeat
KB-16600,Ken Brennan,Corporate,Central,Texas,Houston,2014-12-30,2017-12-29,7,983.922,293.55240000000003,983.922,repeat
KC-16255,Karen Carlisle,Corporate,West,California,San Francisco,2014-09-08,2016-11-18,6,2120.954,846.1217,2120.954,repeat
KC-16540,Kelly Collister,Consumer,West,California,San Diego,2015-11-02,2017-09-24,4,3908.262,709.4219,3908.262,repeat
KC-16675,Kimberly Carter,Corporate,West,Washington,Seattle,2014-12-13,2017-11-03,4,1146.05,156.7797,1146.05,repeat
KD-16270,Karen Daniels,Consumer,South,Virginia,Springfield,2014-11-11,2016-09-02,5,8282.358,1107.6952000000003,8282.358,repeat
KD-16345,Katherine Ducich,Consumer,West,California,San Francisco,2014-09-02,2017-11-19,6,1888.964,328.5942,1888.964,repeat
KD-16495,Keith Dawkins,Corporate,East,New York,New York City,2014-09-28,2017-09-09,12,8181.256,3038.6254,8181.256,repeat
KD-16615,Ken Dana,Corporate,West,Arizona,Scottsdale,2015-09-13,2017-03-16,5,2243.5099999999998,539.7219,2243.5099999999998,repeat
KE-16420,Katrina Edelman,Corporate,South,Tennessee,Bristol,2014-04-03,2017-12-04,8,1686.7312,397.87989999999996,1686.7312,repeat
KF-16285,Karen Ferguson,Home Office,West,California,Manteca,2014-09-26,2017-09-24,7,10604.266,1660.1386,10604.266,repeat
KH-16330,Katharine Harms,Corporate,South,Kentucky,Bowling Green,2014-04-01,2017-11-20,8,3312.864,454.7871,3312.864,repeat
KH-16360,Katherine Hughes,Consumer,East,Pennsylvania,Philadelphia,2014-04-29,2017-12-29,6,3100.612,528.2051,3100.612,repeat
KH-16510,Keith Herrera,Consumer,West,California,San Francisco,2014-08-15,2017-12-08,7,5952.859,656.1162,5952.859,repeat
KH-16630,Ken Heidel,Corporate,Central,Texas,San Antonio,2014-11-01,2017-11-02,9,3918.9660000000003,727.3786,3918.9660000000003,repeat
KH-16690,Kristen Hastings,Corporate,West,California,San Francisco,2014-03-21,2017-12-28,7,5990.799,1227.5091,5990.799,repeat
KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,2014-06-15,2017-12-14,8,5016.488,-182.78130000000002,5016.488,repeat
KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,2014-07-25,2017-11-13,12,14175.229000000001,806.855,14175.229000000001,repeat
KM-16225,Kalyca Meade,Corporate,East,New York,New York City,2015-07-06,2017-12-16,6,2260.958,635.1057000000001,2260.958,repeat
KM-16375,Katherine Murray,Home Office,South,Virginia,Salem,2014-07-20,2017-11-04,8,5620.186,973.7901999999999,5620.186,repeat
KM-16660,Khloe Miller,Consumer,South,Georgia,Roswell,2014-12-22,2017-12-15,5,453.538,91.1391,453.538,repeat
KM-16720,Kunst Miller,Consumer,West,California,Los Angeles,2014-03-30,2017-12-02,8,4909.472,745.7685,4909.472,repeat
KN-16390,Katherine Nockton,Corporate,West,California,Los Angeles,2014-12-02,2017-12-11,9,2617.272,-151.1518,2617.272,repeat
KN-16450,Kean Nguyen,Corporate,South,Florida,Jacksonville,2014-04-12,2017-11-08,5,2171.962,114.3083,2171.962,repeat
KN-16705,Kristina Nunn,Home Office,West,Colorado,Fort Collins,2014-03-02,2017-09-23,8,2280.58,329.76250000000005,2280.58,repeat
KS-16300,Karen Seio,Corporate,West,Utah,Lehi,2015-01-13,2017-03-10,3,88.472,0.11099999999999888,88.472,repeat
KT-16465,Kean Takahito,Consumer,West,California,Los Angeles,2014-09-08,2016-12-04,7,3057.1,254.0032,3057.1,repeat
KT-16480,Kean Thornton,Consumer,East,New York,Buffalo,2014-03-10,2017-09-21,10,4642.088400000001,194.0671,4642.088400000001,repeat
KW-16435,Katrina Willman,Consumer,East,New York,New York City,2015-08-24,2017-09-25,5,4416.5199999999995,1756.135,4416.5199999999995,repeat
KW-16570,Kelly Williams,Consumer,South,Tennessee,Clarksville,2014-09-30,2015-11-20,4,449.096,107.92699999999999,449.096,repeat
LA-16780,Laura Armstrong,Corporate,Central,Michigan,Taylor,2014-04-29,2017-07-29,11,8673.222,2059.1199,8673.222,repeat
LB-16735,Larry Blacks,Consumer,Central,Texas,Fort Worth,2016-07-25,2017-11-12,3,50.188,18.6507,50.188,repeat
LB-16795,Laurel Beltran,Home Office,Central,Illinois,Highland Park,2014-04-23,2017-07-31,8,4985.676,-52.19099999999998,4985.676,repeat
LC-16870,Lena Cacioppo,Consumer,West,Colorado,Aurora,2015-05-03,2017-12-03,8,2580.7039999999997,-188.25110000000004,2580.7039999999997,repeat
LC-16885,Lena Creighton,Consumer,West,California,Roseville,2014-04-25,2017-12-14,12,7663.126,1288.3469,7663.126,repeat
LC-16930,Linda Cazamias,Corporate,Central,Illinois,Naperville,2014-02-20,2017-11-19,8,4492.946,288.26599999999996,4492.946,repeat
LC-16960,Lindsay Castell,Home Office,South,Virginia,Arlington,2015-02-23,2016-10-20,4,3246.626,299.48019999999997,3246.626,repeat
LC-17050,Liz Carlisle,Consumer,West,California,Mission Viejo,2014-01-31,2017-11-06,5,2095.064,86.77799999999999,2095.064,repeat
LC-17140,Logan Currie,Consumer,Central,Texas,Dallas,2014-09-09,2017-12-17,9,2633.582,231.12520000000004,2633.582,repeat
LD-16855,Lela Donovan,Corporate,Central,Illinois,Chicago,2016-06-26,2016-06-26,1,5.304,0.4641,5.304,new
LD-17005,Lisa DeCherney,Consumer,West,California,San Francisco,2014-09-29,2016-11-11,4,1961.934,557.1714,1961.934,repeat
LE-16810,Laurel Elliston,Consumer,West,California,Whittier,2014-05-27,2017-12-09,6,1469.45,161.76489999999998,1469.45,repeat
LF-17185,Luke Foster,Consumer,South,Florida,Miami,2014-07-26,2017-12-08,7,3930.5089999999996,-3583.977,3930.5089999999996,repeat
LH-16750,Larry Hughes,Consumer,South,North Carolina,Charlotte,2014-09-21,2017-08-01,3,287.426,12.627699999999999,287.426,repeat
LH-16900,Lena Hernandez,Consumer,East,Delaware,Dover,2014-08-19,2017-12-09,9,2295.332,526.0727,2295.332,repeat
LH-17020,Lisa Hazard,Consumer,East,Ohio,Columbus,2014-09-08,2017-05-05,4,318.239,-242.73989999999998,318.239,repeat
LH-17155,Logan Haushalter,Consumer,West,California,San Francisco,2014-12-12,2016-12-10,9,1739.689,316.5202,1739.689,repeat
LL-16840,Lauren Leatherbury,Consumer,East,New York,Rochester,2014-04-29,2017-04-25,6,2741.2039999999997,560.0078,2741.2039999999997,repeat
LM-17065,Liz MacKendrick,Consumer,East,Ohio,Springfield,2014-06-27,2016-12-04,5,1346.774,-44.87799999999999,1346.774,repeat
LO-17170,Lori Olson,Corporate,West,California,La Quinta,2015-02-06,2017-12-28,5,644.35,150.1712,644.35,repeat
LP-17080,Liz Pelletier,Consumer,West,California,San Francisco,2014-06-24,2017-11-20,4,756.606,110.7813,756.606,repeat
LP-17095,Liz Preis,Consumer,South,Kentucky,Murray,2016-06-06,2017-12-21,7,3653.399,338.44539999999995,3653.399,repeat
LR-16915,Lena Radford,Consumer,West,California,San Diego,2014-08-08,2017-12-04,6,5142.892,535.4764,5142.892,repeat
LR-17035,Lisa Ryan,Corporate,East,Pennsylvania,Philadelphia,2014-09-07,2017-08-20,5,1879.306,-382.8079,1879.306,repeat
LS-16945,Linda Southworth,Corporate,East,Pennsylvania,Philadelphia,2015-04-25,2017-07-05,6,2845.27,-318.77369999999996,2845.27,repeat
LS-16975,Lindsay Shagiari,Home Office,West,California,Los Angeles,2014-10-20,2017-12-10,9,2988.674,262.63669999999996,2988.674,repeat
LS-17200,Luke Schmidt,Corporate,Central,Illinois,Skokie,2014-10-18,2017-09-25,6,1010.2560000000001,244.197,1010.2560000000001,repeat
LS-17230,Lycoris Saunders,Consumer,East,Delaware,Dover,2014-01-06,2015-11-14,3,368.88000000000005,39.1952,368.88000000000005,repeat
LS-17245,Lynn Smith,Consumer,Central,Missouri,Gladstone,2014-10-16,2017-11-26,6,1008.1360000000001,348.3584,1008.1360000000001,repeat
LT-16765,Larry Tron,Consumer,West,California,Escondido,2014-09-01,2017-12-04,3,329.876,59.036,329.876,repeat
LT-17110,Liz Thompson,Consumer,West,California,Lancaster,2014-06-01,2017-11-26,8,2936.252,320.973,2936.252,repeat
LW-16825,Laurel Workman,Corporate,South,Florida,Deltona,2014-05-30,2017-10-03,5,2238.061,32.5767,2238.061,repeat
LW-16990,Lindsay Williams,Corporate,West,California,San Francisco,2016-05-05,2017-11-27,6,3230.308,662.8339000000001,3230.308,repeat
LW-17125,Liz Willingham,Consumer,East,Connecticut,Norwich,2014-09-11,2017-06-08,3,1259.04,192.6312,1259.04,repeat
LW-17215,Luke Weiss,Consumer,West,California,Pasadena,2014-09-12,2017-12-09,7,5420.514,837.2411,5420.514,repeat
MA-17560,Matt Abelman,Home Office,Central,Texas,Houston,2014-08-08,2017-10-27,11,4299.161,1240.2266,4299.161,repeat
MA-17995,Michelle Arnett,Home Office,East,New York,Watertown,2014-09-20,2017-06-27,6,2453.284,280.7822,2453.284,repeat
MB-17305,Maria Bertelson,Consumer,East,Ohio,Akron,2014-08-08,2017-11-12,10,1548.702,212.425,1548.702,repeat
MB-18085,Mick Brown,Consumer,East,New Jersey,Vineland,2014-01-05,2017-11-16,7,1428.231,117.8057,1428.231,repeat
MC-17275,Marc Crier,Consumer,South,Louisiana,Lafayette,2014-09-08,2017-10-15,8,2725.982,461.0014,2725.982,repeat
MC-17425,Mark Cousins,Corporate,South,Alabama,Mobile,2014-05-30,2016-11-26,5,4432.138,1802.3903,4432.138,repeat
MC-17575,Matt Collins,Consumer,East,Ohio,Cincinnati,2014-12-02,2017-12-03,8,1303.893,210.7493,1303.893,repeat
MC-17590,Matt Collister,Corporate,East,New Jersey,Perth Amboy,2014-05-20,2017-11-09,6,2426.067,288.98409999999996,2426.067,repeat
MC-17605,Matt Connell,Corporate,Central,Michigan,Detroit,2014-03-19,2017-09-09,8,2258.192,195.4486,2258.192,repeat
MC-17635,Matthew Clasen,Corporate,Central,Missouri,Saint Louis,2014-11-28,2017-06-24,4,795.154,-247.94350000000003,795.154,repeat
MC-17845,Michael Chen,Consumer,South,Mississippi,Jackson,2014-07-05,2017-12-29,7,3805.714,698.4174,3805.714,repeat
MC-18100,Mick Crebagga,Consumer,Central,Texas,El Paso,2014-06-18,2017-11-19,10,2218.98,-64.1668,2218.98,repeat
MC-18130,Mike Caudle,Corporate,South,Louisiana,Monroe,2014-09-19,2016-12-26,5,1581.9979999999998,121.7565,1581.9979999999998,repeat
MD-17350,Maribeth Dona,Consumer,South,Arkansas,Fayetteville,2014-11-05,2017-09-04,7,3766.382,-241.94999999999996,3766.382,repeat
MD-17860,Michael Dominguez,Corporate,Central,Indiana,Indianapolis,2014-12-02,2017-11-24,5,1204.91,-4.040300000000002,1204.91,repeat
ME-17320,Maria Etezadi,Home Office,South,Georgia,Columbus,2014-01-06,2017-11-18,10,10663.728000000001,1859.4695,10663.728000000001,repeat
ME-17725,Max Engle,Consumer,West,Colorado,Aurora,2014-07-12,2017-12-02,8,1908.4532,77.81280000000001,1908.4532,repeat
ME-18010,Michelle Ellison,Corporate,West,California,San Francisco,2014-07-21,2017-09-29,4,1256.944,107.3604,1256.944,repeat
MF-17665,Maureen Fritzler,Corporate,East,Ohio,Toledo,2014-12-30,2016-11-04,5,937.039,-341.52650000000006,937.039,repeat
MF-18250,Monica Federle,Corporate,West,California,Los Angeles,2014-09-15,2017-12-23,5,1758.3,456.86080000000004,1758.3,repeat
MG-17650,Matthew Grinstein,Home Office,East,Pennsylvania,Philadelphia,2014-08-09,2017-12-01,7,3785.276,341.898,3785.276,repeat
MG-17680,Maureen Gastineau,Home Office,East,Ohio,Newark,2014-10-22,2017-09-29,4,2350.188,25.888599999999972,2350.188,repeat
MG-17695,Maureen Gnade,Consumer,East,New York,Buffalo,2014-12-26,2016-06-23,3,1342.282,-398.79319999999996,1342.282,repeat
MG-17875,Michael Grace,Home Office,East,New York,New York City,2014-02-23,2017-09-05,5,1242.8329999999999,-470.7684,1242.8329999999999,repeat
MG-17890,Michael Granlund,Home Office,East,Maryland,Clinton,2014-12-29,2017-09-22,9,776.384,171.7372,776.384,repeat
MG-18145,Mike Gockenbach,Consumer,East,Pennsylvania,Philadelphia,2014-03-29,2017-10-07,4,3061.543,-93.603,3061.543,repeat
MG-18205,Mitch Gastineau,Corporate,South,Florida,Jacksonville,2017-04-10,2017-04-10,1,16.739,-1.2453,16.739,new
MH-17290,Marc Harrigan,Home Office,West,California,Los Angeles,2014-04-26,2017-09-02,6,2394.025,28.761200000000038,2394.025,repeat
MH-17440,Mark Haberlin,Corporate,East,New York,New York City,2014-02-04,2016-12-19,4,400.016,61.428599999999996,400.016,repeat
MH-17455,Mark Hamilton,Consumer,South,North Carolina,Jacksonville,2014-07-11,2017-10-06,8,2456.1820000000002,484.77330000000006,2456.1820000000002,repeat
MH-17620,Matt Hagelstein,Corporate,West,California,San Francisco,2015-12-05,2017-07-28,4,1252.8,122.3612,1252.8,repeat
MH-17785,Maya Herman,Corporate,East,New York,Lindenhurst,2014-05-27,2017-09-23,7,2203.7780000000002,238.5614,2203.7780000000002,repeat
MH-18025,Michelle Huthwaite,Consumer,West,Washington,Seattle,2014-07-08,2017-11-11,5,2984.948,476.9032,2984.948,repeat
MH-18115,Mick Hernandez,Home Office,East,Pennsylvania,Chester,2016-08-23,2017-12-25,9,5503.093,170.9746,5503.093,repeat
MJ-17740,Max Jones,Consumer,West,Washington,Seattle,2015-06-09,2017-12-08,7,6320.746,1054.5529000000001,6320.746,repeat
MK-17905,Michael Kennedy,Corporate,East,Connecticut,Manchester,2014-11-18,2017-12-02,8,2302.368,-405.3559,2302.368,repeat
MK-18160,Mike Kennedy,Consumer,South,Florida,Jacksonville,2014-12-19,2017-05-04,4,1031.602,227.83380000000002,1031.602,repeat
ML-17395,Marina Lichtenstein,Corporate,West,California,Los Angeles,2014-02-14,2017-10-22,9,2722.843,684.9162,2722.843,repeat
ML-17410,Maris LaWare,Consumer,East,Connecticut,Fairfield,2014-11-14,2017-11-06,6,2921.5,-76.17550000000003,2921.5,repeat
ML-17755,Max Ludwig,Home Office,South,Virginia,Suffolk,2016-08-04,2017-12-01,7,2071.9139999999998,409.51120000000003,2071.9139999999998,repeat
ML-18040,Michelle Lonsdale,Corporate,West,New Mexico,Albuquerque,2017-03-26,2017-10-12,3,742.082,138.71620000000001,742.082,repeat
ML-18265,Muhammed Lee,Consumer,West,Washington,Seattle,2015-05-31,2017-09-21,2,162.232,42.6648,162.232,repeat
MM-17260,Magdelene Morse,Consumer,East,Delaware,Wilmington,2014-05-28,2017-07-15,4,1314.023,178.402,1314.023,repeat
MM-17920,Michael Moore,Consumer,West,California,San Francisco,2014-01-13,2017-12-23,11,3794.0800000000004,82.12499999999997,3794.0800000000004,repeat
MM-18055,Michelle Moray,Consumer,West,Washington,Seattle,2014-04-11,2017-10-30,8,2749.881,-520.3443,2749.881,repeat
MM-18280,Muhammed MacIntyre,Corporate,Central,Illinois,Quincy,2014-01-20,2017-10-06,9,775.414,58.8916,775.414,repeat
MN-17935,Michael Nguyen,Consumer,Central,Texas,Dallas,2014-02-16,2017-11-26,6,2477.946,290.8227,2477.946,repeat
MO-17500,Mary O'Rourke,Consumer,East,New York,New York City,2014-11-28,2017-10-19,4,922.487,59.357699999999994,922.487,repeat
MO-17800,Meg O'Connel,Home Office,East,New York,New York City,2015-09-17,2017-09-17,8,1687.0269999999998,169.34369999999998,1687.0269999999998,repeat
MO-17950,Michael Oakman,Consumer,Central,Texas,Dallas,2015-04-02,2017-07-03,2,154.288,-82.0074,154.288,repeat
MP-17470,Mark Packer,Home Office,East,New York,New York City,2014-03-30,2016-01-11,7,3206.132,600.2873,3206.132,repeat
MP-17965,Michael Paige,Corporate,East,Massachusetts,Lawrence,2015-04-18,2017-10-19,9,3983.6420000000003,638.1563,3983.6420000000003,repeat
MP-18175,Mike Pelletier,Home Office,West,California,Laguna Niguel,2014-03-28,2017-12-14,9,5087.92,226.4529,5087.92,repeat
MR-17545,Mathew Reese,Home Office,East,Pennsylvania,Philadelphia,2014-09-03,2017-08-27,4,639.178,162.9363,639.178,repeat
MS-17365,Maribeth Schnelling,Consumer,Central,Michigan,Detroit,2014-09-09,2017-04-01,10,7443.6900000000005,844.9354999999998,7443.6900000000005,repeat
MS-17530,MaryBeth Skach,Consumer,West,California,San Diego,2014-11-04,2016-10-22,4,475.65599999999995,84.0268,475.65599999999995,repeat
MS-17710,Maurice Satty,Consumer,West,Arizona,Mesa,2014-03-24,2016-11-12,6,1613.402,247.4348,1613.402,repeat
MS-17770,Maxwell Schwartz,Consumer,East,New York,New York City,2014-07-04,2017-08-31,9,3144.678,280.85839999999996,3144.678,repeat
MS-17830,Melanie Seite,Consumer,Central,Texas,Laredo,2014-01-09,2016-10-04,4,370.348,19.431199999999997,370.348,repeat
MS-17980,Michael Stewart,Corporate,Central,Texas,Dallas,2014-06-30,2017-12-04,6,855.116,55.226,855.116,repeat
MT-17815,Meg Tillman,Consumer,West,Arizona,Scottsdale,2015-11-06,2017-11-11,6,2890.139,509.0068,2890.139,repeat
MT-18070,Michelle Tran,Home Office,West,California,Los Angeles,2014-09-25,2017-06-10,4,1319.4498,-23.676300000000005,1319.4498,repeat
MV-17485,Mark Van Huff,Consumer,South,Virginia,Arlington,2014-01-20,2017-12-03,9,1560.05,189.0258,1560.05,repeat
MV-18190,Mike Vittorini,Consumer,East,New York,New York City,2014-01-30,2017-12-11,7,1734.574,273.8582,1734.574,repeat
MW-18220,Mitch Webber,Consumer,East,New York,New York City,2014-08-25,2017-12-13,7,5341.900000000001,1238.422,5341.900000000001,repeat
MW-18235,Mitch Willingham,Corporate,South,Virginia,Virginia Beach,2014-05-21,2017-11-16,2,5253.876,1665.516,5253.876,repeat
MY-17380,Maribeth Yedwab,Corporate,West,Colorado,Parker,2015-10-26,2017-12-01,7,2254.285,319.1211,2254.285,repeat
MY-18295,Muhammed Yedwab,Corporate,Central,Texas,Grapevine,2014-04-28,2017-10-20,11,4152.696,-371.7111,4152.696,repeat
MZ-17335,Maria Zettner,Home Office,West,California,San Diego,2015-11-08,2017-11-30,4,593.606,85.01910000000001,593.606,repeat
MZ-17515,Mary Zewe,Corporate,West,California,Redlands,2014-04-04,2017-03-23,6,2564.906,787.7503,2564.906,repeat
NB-18580,Nicole Brennan,Corporate,East,Pennsylvania,Philadelphia,2014-09-26,2014-10-22,2,273.87199999999996,24.788800000000002,273.87199999999996,repeat
NB-18655,Nona Balk,Corporate,Central,Texas,Dallas,2014-12-05,2017-12-11,9,1972.599,117.6429,1972.599,repeat
NC-18340,Nat Carroll,Consumer,Central,Michigan,Lansing,2014-03-30,2017-05-20,5,2461.404,580.3075,2461.404,repeat
NC-18415,Nathan Cano,Consumer,South,North Carolina,Jacksonville,2014-05-03,2017-11-19,6,2218.9900000000002,-2204.8072,2218.9900000000002,repeat
NC-18535,Nick Crebassa,Corporate,Central,Texas,Dallas,2014-07-23,2017-12-24,7,8241.739,1314.758,8241.739,repeat
NC-18625,Noah Childs,Corporate,West,Colorado,Aurora,2014-10-29,2017-06-09,5,1821.742,-359.02099999999996,1821.742,repeat
ND-18370,Natalie DeCherney,Consumer,South,Kentucky,Louisville,2014-01-13,2017-12-03,9,4326.139,353.64549999999997,4326.139,repeat
ND-18460,Neil Ducich,Corporate,South,Georgia,Macon,2014-02-06,2017-06-30,6,2893.455,443.33680000000004,2893.455,repeat
NF-18385,Natalie Fritzler,Consumer,South,Mississippi,Jackson,2014-02-11,2017-10-12,7,8322.826,-1695.9714,8322.826,repeat
NF-18475,Neil Französisch,Home Office,Central,Illinois,Rockford,2014-03-14,2016-07-23,4,377.16200000000003,85.92779999999999,377.16200000000003,repeat
NF-18595,Nicole Fjeld,Home Office,East,New York,New York City,2014-04-19,2017-09-07,7,2031.472,388.2131,2031.472,repeat
NG-18355,Nat Gilpin,Corporate,East,New York,New York City,2014-11-24,2017-11-12,5,1869.58,313.63349999999997,1869.58,repeat
NG-18430,Nathan Gelder,Consumer,East,Ohio,Cincinnati,2014-11-24,2017-11-12,5,1395.9379999999999,217.0893,1395.9379999999999,repeat
NH-18610,Nicole Hansen,Corporate,Central,Texas,Irving,2014-03-02,2017-06-24,7,2673.29,760.1666,2673.29,repeat
NK-18490,Neil Knudson,Home Office,West,Washington,Seattle,2015-05-28,2017-10-21,7,572.048,121.2177,572.048,repeat
NL-18310,Nancy Lomonaco,Home Office,West,California,Los Angeles,2014-10-31,2017-11-02,4,1418.0900000000001,343.6381,1418.0900000000001,repeat
NM-18445,Nathan Mautz,Home Office,East,New York,New York City,2014-02-08,2017-07-23,7,6459.344,2751.6848999999997,6459.344,repeat
NM-18520,Neoma Murray,Consumer,West,California,Riverside,2015-09-08,2017-04-30,10,2161.979,788.9525000000001,2161.979,repeat
NP-18325,Naresj Patel,Consumer,South,Virginia,Waynesboro,2014-05-13,2017-12-05,6,5529.62,1208.8890000000001,5529.62,repeat
NP-18670,Nora Paige,Consumer,Central,Oklahoma,Edmond,2015-02-27,2017-11-02,5,3908.402,514.6002,3908.402,repeat
NP-18685,Nora Pelletier,Home Office,East,New York,Niagara Falls,2014-03-07,2016-11-19,6,1228.698,514.5017,1228.698,repeat
NP-18700,Nora Preis,Consumer,West,California,Fresno,2014-09-05,2017-08-14,7,7903.1825,631.2282,7903.1825,repeat
NR-18550,Nick Radford,Consumer,Central,Illinois,Aurora,2014-06-07,2017-06-03,5,2367.277,-25.148799999999966,2367.277,repeat
NS-18505,Neola Schneider,Consumer,Central,Texas,Dallas,2016-11-24,2017-12-24,4,2575.863,-12.303999999999997,2575.863,repeat
NS-18640,Noel Staavos,Corporate,Central,Illinois,Chicago,2014-06-25,2017-07-09,13,2964.823,-234.7714,2964.823,repeat
NW-18400,Natalie Webber,Consumer,West,Oregon,Tigard,2014-06-21,2017-07-11,7,7234.014,1023.123,7234.014,repeat
NZ-18565,Nick Zandusky,Home Office,East,Ohio,Columbus,2014-08-02,2017-10-06,9,2488.31,402.4236,2488.31,repeat
ON-18715,Odella Nelson,Corporate,Central,Minnesota,Eagan,2014-09-13,2016-11-15,9,1567.52,-5.88900000000001,1567.52,repeat
OT-18730,Olvera Toch,Consumer,West,California,Los Angeles,2015-04-20,2017-10-26,5,3818.624,-925.1203,3818.624,repeat
PA-19060,Pete Armstrong,Home Office,Central,Illinois,Orland Park,2014-05-17,2017-09-18,6,729.408,225.8588,729.408,repeat
PB-18805,Patrick Bzostek,Home Office,West,Utah,Salt Lake City,2015-11-20,2017-12-05,3,740.356,229.2257,740.356,repeat
PB-19105,Peter Bühler,Consumer,Central,Illinois,Evanston,2014-11-15,2017-11-03,4,688.324,218.15970000000002,688.324,repeat
PB-19150,Philip Brown,Consumer,West,California,Los Angeles,2014-07-14,2017-09-24,8,1456.95,280.6606,1456.95,repeat
PB-19210,Phillip Breyer,Corporate,Central,Oklahoma,Tulsa,2014-11-23,2016-02-11,2,132.738,21.897000000000002,132.738,repeat
PC-18745,Pamela Coakley,Corporate,West,California,San Francisco,2014-12-31,2017-12-28,4,1832.064,272.685,1832.064,repeat
PC-19000,Pauline Chand,Home Office,West,California,Los Angeles,2014-04-08,2015-08-01,2,1061.488,-184.3364,1061.488,repeat
PF-19120,Peter Fuller,Consumer,West,Arizona,Gilbert,2014-05-05,2015-09-17,4,9062.864,-614.2943000000001,9062.864,repeat
PF-19165,Philip Fox,Consumer,Central,Illinois,Bloomington,2014-09-20,2017-06-17,6,2770.0,196.87389999999996,2770.0,repeat
PF-19225,Phillip Flathmann,Consumer,West,California,San Francisco,2016-06-26,2017-09-07,5,2206.1279999999997,591.3118000000001,2206.1279999999997,repeat
PG-18820,Patrick Gardner,Consumer,West,California,San Francisco,2014-05-09,2017-11-24,13,3086.907,137.46130000000002,3086.907,repeat
PG-18895,Paul Gonzalez,Consumer,Central,Minnesota,Rochester,2014-05-11,2017-11-03,9,1987.164,334.5163,1987.164,repeat
PH-18790,Patricia Hirasaki,Home Office,South,Florida,Lakeland,2017-10-21,2017-10-21,1,729.648,47.8878,729.648,new
PJ-18835,Patrick Jones,Corporate,South,Tennessee,Murfreesboro,2014-05-28,2017-11-21,8,1220.09,442.1355,1220.09,repeat
PJ-19015,Pauline Johnson,Consumer,West,California,Santa Ana,2014-04-07,2017-08-18,7,1824.2340000000002,682.9979000000001,1824.2340000000002,repeat
PK-18910,Paul Knutson,Home Office,East,Pennsylvania,Philadelphia,2014-04-04,2016-09-03,2,1441.152,-798.705,1441.152,repeat
PK-19075,Pete Kriz,Consumer,Central,Wisconsin,Madison,2014-11-11,2017-12-21,12,8646.934,2038.2676000000001,8646.934,repeat
PL-18925,Paul Lucas,Home Office,Central,Illinois,Chicago,2014-11-01,2017-12-15,5,239.481,-0.7527000000000026,239.481,repeat
PM-18940,Paul MacIntyre,Consumer,Central,Michigan,Jackson,2014-05-04,2016-12-09,3,1405.402,157.8768,1405.402,repeat
PM-19135,Peter McVee,Home Office,Central,Michigan,Detroit,2015-12-19,2017-11-09,4,4115.662,526.7537,4115.662,repeat
PN-18775,Parhena Norris,Home Office,East,New York,New York City,2015-08-07,2017-11-30,8,1467.152,192.0396,1467.152,repeat
PO-18850,Patrick O'Brill,Consumer,East,Pennsylvania,Philadelphia,2014-11-02,2017-12-26,11,7473.8282,38.47569999999996,7473.8282,repeat
PO-18865,Patrick O'Donnell,Consumer,Central,Michigan,Westland,2014-03-23,2017-12-30,7,2493.214,437.8533,2493.214,repeat
